Median_Success_Rate,High School,Total_Instances,Success_Ranks,Corrected_Success_Ranks,Norm_Median_Success_Rate,Norm_Instances,Success_Score,Rank,Total Students,Norm_Bilkent_Entries,Priority_Score
18776.80769230769,MAHMUT CELALEDDİN ÖKTEN ANADOLU İMAM HATİP LİSESİ (TRABZON - ORTAHİSAR),26,"[2.963, 3.294, 3.577, 3.787, 5.199, 6.639, 7.43, 7.571, 8.201, 10.165, 10.779, 10.901, 13.125, 19.569, 23.094, 23.517, 26.897, 28.414, 29.182, 29.19, 31.45, 34.163, 35.496, 36.271, 38.2, 39.123]","[2963.0, 3294.0, 3577.0, 3787.0, 5199.0, 6639.0, 7430.0, 7571.0, 8201.0, 10165.0, 10779.0, 10901.0, 13125.0, 19569.0, 23094.0, 23517.0, 26897.0, 28414.0, 29182.0, 29190.0, 31450.0, 34163.0, 35496.0, 36271.0, 38200.0, 39123.0]",0.5339591697004199,0.0820189274447949,-0.2259701211278124,,0.0,0.0,-0.2259701211278124
16063.0,TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ TEPEÖREN ANADOLU LİSESİ (İSTANBUL - TUZLA),6,"[1.288, 7.32, 15.66, 18.127, 24.264, 29.719]","[1288.0, 7320.0, 15660.0, 18127.0, 24264.0, 29719.0]",0.4567861738506054,0.0189274447949526,-0.2189293645278263,299.0,2.0,0.014084507042253521,-0.22597161804895305
17150.454545454544,MEVLÜDE-AHMET DOĞANAY FEN LİSESİ (YOZGAT - SORGUN),11,"[3.659, 7.571, 14.136, 15.007, 17.273, 17.824, 18.118, 19.32, 23.517, 24.13, 28.1]","[3659.0, 7571.0, 14136.0, 15007.0, 17273.0, 17824.0, 18118.0, 19320.0, 23517.0, 24130.0, 28100.0]",0.4877102976789457,0.0347003154574132,-0.2265049911107662,,0.0,0.0,-0.2265049911107662
16251.8,ÖZEL DALAMAN BAHÇEŞEHİR FEN LİSESİ (MUĞLA - DALAMAN),5,"[4.686, 5.29, 13.746, 26.044, 31.493]","[4686.0, 5290.0, 13746.0, 26044.0, 31493.0]",0.4621551105139306,0.0157728706624605,-0.223191119925735,729.0,1.0,0.007042253521126761,-0.22671224668629839
17899.5,YUSUF KEMALETTİN PERİN FEN LİSESİ (İZMİR - BERGAMA),22,"[2.474, 5.29, 5.361, 7.32, 8.58, 10.795, 11.535, 12.683, 15.038, 17.018, 17.273, 17.383, 17.828, 18.246, 20.419, 23.272, 23.389, 24.094, 26.18, 32.946, 38.057, 38.608]","[2474.0, 5290.0, 5361.0, 7320.0, 8580.0, 10795.0, 11535.0, 12683.0, 15038.0, 17018.0, 17273.0, 17383.0, 17828.0, 18246.0, 20419.0, 23272.0, 23389.0, 24094.0, 26180.0, 32946.0, 38057.0, 38608.0]",0.5090110265105466,0.0694006309148265,-0.21980519779786,237.0,2.0,0.014084507042253521,-0.22684745131898676
19728.117647058825,İBRAHİM-SÜHEYLA İZMİRLİ FEN LİSESİ (ZONGULDAK - EREĞLİ),34,"[1.242, 1.935, 2.388, 3.577, 4.686, 5.29, 7.32, 10.165, 10.901, 11.527, 13.176, 13.487, 14.398, 15.038, 17.273, 18.907, 20.156, 22.161, 22.314, 22.581, 23.389, 23.451, 23.457, 26.897, 28.342, 29.883, 30.469, 30.796, 32.79, 34.778, 35.079, 35.288, 38.057, 39.558]","[1242.0, 1935.0, 2388.0, 3577.0, 4686.0, 5290.0, 7320.0, 10165.0, 10901.0, 11527.0, 13176.0, 13487.0, 14398.0, 15038.0, 17273.0, 18907.0, 20156.0, 22161.0, 22314.0, 22581.0, 23389.0, 23451.0, 23457.0, 26897.0, 28342.0, 29883.0, 30469.0, 30796.0, 32790.0, 34778.0, 35079.0, 35288.0, 38057.0, 39558.0]",0.5610117274030136,0.1072555205047318,-0.2268781034491409,,0.0,0.0,-0.2268781034491409
16751.0,ÖZEL KARS BAHÇEŞEHİR KOLEJİ FEN LİSESİ (KARS - MERKEZ),7,"[6.639, 7.32, 11.535, 13.487, 20.037, 29.049, 29.19]","[6639.0, 7320.0, 11535.0, 13487.0, 20037.0, 29049.0, 29190.0]",0.4763509430474687,0.0220820189274447,-0.2271344620600119,,0.0,0.0,-0.2271344620600119
16011.57142857143,TED ISPARTA KOLEJİ ÖZEL LİSESİ (ISPARTA - MERKEZ),7,"[386.0, 1.348, 9.175, 15.66, 22.037, 29.19, 34.285]","[386.0, 1348.0, 9175.0, 15660.0, 22037.0, 29190.0, 34285.0]",0.4553236911033315,0.0220820189274447,-0.2166208360879433,176.0,3.0,0.02112676056338028,-0.22718421636963343
16645.333333333332,NİLÜFER ANADOLU İMAM HATİP LİSESİ (BURSA - NİLÜFER),6,"[7.43, 10.165, 13.125, 16.409, 17.383, 35.36]","[7430.0, 10165.0, 13125.0, 16409.0, 17383.0, 35360.0]",0.4733460826620977,0.0189274447949526,-0.2272093189335725,,0.0,0.0,-0.2272093189335725
17749.333333333332,ÖZEL FORM KAMPÜS FEN LİSESİ (KONYA - SELÇUKLU),18,"[1.935, 2.053, 3.771, 5.145, 5.29, 6.205, 13.25, 13.45, 18.907, 20.33, 22.161, 23.323, 25.361, 27.034, 27.413, 30.795, 35.496, 37.569]","[1935.0, 2053.0, 3771.0, 5145.0, 5290.0, 6205.0, 13250.0, 13450.0, 18907.0, 20330.0, 22161.0, 23323.0, 25361.0, 27034.0, 27413.0, 30795.0, 35496.0, 37569.0]",0.5047407123035762,0.056782334384858,-0.2239791889593591,397.0,1.0,0.007042253521126761,-0.22750031571992246
16697.166666666668,İSTEK ÖZEL ACIBADEM FEN LİSESİ (İSTANBUL - KADIKÖY),6,"[2.053, 6.399, 12.342, 18.6, 22.581, 38.208]","[2053.0, 6399.0, 12342.0, 18600.0, 22581.0, 38208.0]",0.474820075690253,0.0189274447949526,-0.2279463154476501,,0.0,0.0,-0.2279463154476501
19958.23809523809,DÜZCE FEN LİSESİ (DÜZCE - MERKEZ),42,"[254.0, 3.294, 4.377, 5.725, 5.947, 6.639, 7.31, 7.32, 8.262, 9.627, 11.527, 13.125, 13.176, 14.398, 15.007, 15.66, 16.089, 17.071, 18.131, 18.6, 19.498, 20.156, 20.419, 21.168, 22.085, 22.314, 23.272, 23.352, 23.451, 27.516, 27.586, 27.75, 28.414, 30.469, 32.79, 34.627, 35.079, 35.288, 36.548, 37.31, 38.057, 39.558]","[254.0, 3294.0, 4377.0, 5725.0, 5947.0, 6639.0, 7310.0, 7320.0, 8262.0, 9627.0, 11527.0, 13125.0, 13176.0, 14398.0, 15007.0, 15660.0, 16088.999999999998, 17071.0, 18131.0, 18600.0, 19498.0, 20156.0, 20419.0, 21168.0, 22085.0, 22314.0, 23272.0, 23352.0, 23451.0, 27516.0, 27586.0, 27750.0, 28414.0, 30469.0, 32790.0, 34627.0, 35079.0, 35288.0, 36548.0, 37310.0, 38057.0, 39558.0]",0.5675557004496795,0.1324921135646687,-0.2175317934425053,201.0,3.0,0.02112676056338028,-0.22809517372419547
16622.8,ÖZEL KÜLTÜR 2000 FEN LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),5,"[12.236, 12.558, 13.547, 22.192, 22.581]","[12236.0, 12558.0, 13547.0, 22192.0, 22581.0]",0.4727052985546811,0.0157728706624605,-0.2284662139461102,,0.0,0.0,-0.2284662139461102
20284.5,MUŞ FEN LİSESİ (MUŞ - MERKEZ),38,"[3.294, 3.771, 5.145, 7.571, 8.58, 9.627, 10.165, 11.277, 12.236, 13.176, 14.203, 15.038, 16.761, 16.846, 17.071, 17.105, 17.273, 17.828, 17.949, 18.719, 20.962, 21.168, 22.085, 22.669, 23.284, 23.448, 26.106, 27.177, 27.352, 28.414, 29.182, 30.722, 31.183, 31.544, 36.571, 36.794, 39.123, 39.392]","[3294.0, 3771.0, 5145.0, 7571.0, 8580.0, 9627.0, 10165.0, 11277.0, 12236.0, 13176.0, 14203.0, 15038.0, 16761.0, 16846.0, 17071.0, 17105.0, 17273.0, 17828.0, 17949.0, 18719.0, 20962.0, 21168.0, 22085.0, 22669.0, 23284.0, 23448.0, 26106.0, 27177.0, 27352.0, 28414.0, 29182.0, 30722.0, 31183.0, 31544.0, 36571.0, 36794.0, 39123.0, 39392.0]",0.576833663915371,0.1198738170347003,-0.2284799234403353,,0.0,0.0,-0.2284799234403353
15201.3,ÖZEL ÇANKAYA BAHÇEŞEHİR KOLEJİ 50.YIL ANADOLU LİSESİ (ANKARA - ÇANKAYA),10,"[2.392, 2.408, 3.659, 6.727, 11.519, 13.485, 15.007, 30.913, 31.866, 34.037]","[2392.0, 2408.0, 3659.0, 6727.0, 11519.0, 13485.0, 15007.0, 30913.0, 31866.0, 34037.0]",0.4322818691748246,0.0315457413249211,-0.2003680639249517,38.0,8.0,0.056338028169014086,-0.22853707800945874
16602.185185185186,ÖZEL ÇANKAYA BAHÇEŞEHİR KOLEJİ 50.YIL FEN VE TEKNOLOJİ LİSESİ (ANKARA - ÇANKAYA),27,"[1.348, 1.603, 2.408, 2.792, 3.063, 3.577, 3.659, 3.771, 6.128, 6.31, 7.571, 9.175, 13.255, 15.819, 16.052, 17.383, 22.233, 23.646, 27.595, 28.565, 30.424, 30.913, 31.449, 31.866, 34.163, 35.652, 37.839]","[1348.0, 1603.0, 2408.0, 2792.0, 3063.0, 3577.0, 3659.0, 3771.0, 6128.0, 6310.0, 7571.0, 9175.0, 13255.0, 15819.0, 16052.0, 17383.0, 22233.0, 23646.0, 27595.0, 28565.0, 30424.0, 30913.0, 31449.0, 31866.0, 34163.0, 35652.0, 37839.0]",0.47211907167403,0.085173501577287,-0.1934727850483715,25.0,10.0,0.07042253521126761,-0.22868405265400532
17572.53846153846,FETULLAH BAYIR FEN LİSESİ (KONYA - BEYŞEHİR),13,"[3.577, 5.29, 5.725, 6.066, 8.58, 13.25, 13.485, 22.161, 24.094, 26.897, 29.065, 34.285, 35.968]","[3577.0, 5290.0, 5725.0, 6066.0, 8580.0, 13250.0, 13485.0, 22161.0, 24094.0, 26897.0, 29065.0, 34285.0, 35968.0]",0.4997131674462278,0.0410094637223974,-0.2293518518619151,,0.0,0.0,-0.2293518518619151
16753.8,ÖZEL İSTEK ANTALYA KONYAALTI FEN LİSESİ (ANTALYA - KONYAALTI),10,"[1.391, 1.935, 5.787, 8.58, 10.795, 17.824, 22.181, 30.913, 33.932, 34.2]","[1391.0, 1935.0, 5787.0, 8580.0, 10795.0, 17824.0, 22181.0, 30913.0, 33932.0, 34200.0]",0.4764305671081536,0.0315457413249211,-0.2224424128916162,286.0,2.0,0.014084507042253521,-0.22948466641274295
16585.75,ÖZEL TEST TEKNİK ÇAĞI FEN LİSESİ (ADIYAMAN - MERKEZ),4,"[5.199, 16.846, 17.824, 26.474]","[5199.0, 16846.0, 17824.0, 26474.0]",0.4716517016088326,0.0126182965299684,-0.229516702539432,,0.0,0.0,-0.229516702539432
20423.93023255814,ANTALYA TÜRKİYE ODALAR VE BORSALAR BİRLİĞİ FEN LİSESİ (ANTALYA - KEPEZ),43,"[945.0, 1.935, 2.408, 2.826, 3.294, 3.577, 3.689, 5.29, 7.42, 9.627, 11.7, 11.733, 13.973, 14.089, 15.007, 16.394, 17.273, 17.824, 18.333, 22.085, 22.161, 22.233, 23.323, 23.783, 24.094, 25.361, 25.654, 26.18, 26.345, 27.177, 27.516, 27.595, 29.333, 30.469, 33.097, 34.037, 34.2, 34.778, 35.36, 35.495, 35.795, 36.271, 38.55]","[945.0, 1935.0, 2408.0, 2826.0, 3294.0, 3577.0, 3689.0, 5290.0, 7420.0, 9627.0, 11700.0, 11733.0, 13973.0, 14089.0, 15007.0, 16394.0, 17273.0, 17824.0, 18333.0, 22085.0, 22161.0, 22233.0, 23323.0, 23783.0, 24094.0, 25361.0, 25654.0, 26180.0, 26345.0, 27177.0, 27516.0, 27595.0, 29333.0, 30469.0, 33097.0, 34037.0, 34200.0, 34778.0, 35360.0, 35495.0, 35795.0, 36271.0, 38550.0]",0.5807986643791283,0.1356466876971608,-0.2225759883409837,353.0,2.0,0.014084507042253521,-0.22961824186211044
17159.222222222223,FATMA MEHMET CADIL FEN LİSESİ (ANTALYA - KORKUTELİ),9,"[532.0, 9.627, 10.795, 12.236, 18.333, 22.161, 23.323, 23.389, 34.037]","[532.0, 9627.0, 10795.0, 12236.0, 18333.0, 22161.0, 23323.0, 23389.0, 34037.0]",0.4879596255457368,0.028391167192429,-0.2297842291766539,,0.0,0.0,-0.2297842291766539
16958.14285714286,ÖZEL MANİSA BAHÇEŞEHİR KOLEJİ FEN LSESİ (MANİSA - YUNUSEMRE),7,"[1.288, 5.145, 17.383, 17.828, 20.419, 27.595, 29.049]","[1288.0, 5145.0, 17383.0, 17828.0, 20419.0, 27595.0, 29049.0]",0.4822414985573217,0.0220820189274447,-0.2300797398149384,,0.0,0.0,-0.2300797398149384
16628.75,ŞEHİT ERHAN DURAL KIZ ANADOLU İMAM HATİP LİSESİ (RİZE - MERKEZ),4,"[9.589, 16.761, 17.071, 23.094]","[9589.0, 16761.0, 17071.0, 23094.0]",0.4728744996836365,0.0126182965299684,-0.230128101576834,,0.0,0.0,-0.230128101576834
16752.8,ÇAN FEN LİSESİ (ÇANAKKALE - ÇAN),5,"[2.474, 15.038, 20.037, 22.085, 24.13]","[2474.0, 15038.0, 20037.0, 22085.0, 24130.0]",0.4764021299436233,0.0157728706624605,-0.2303146296405813,,0.0,0.0,-0.2303146296405813
20083.4,SOMA BORSA İSTANBUL FEN LİSESİ (MANİSA - SOMA),35,"[1.935, 2.887, 3.577, 6.639, 7.32, 9.627, 10.165, 12.342, 12.683, 13.176, 14.988, 17.273, 17.828, 17.942, 18.333, 18.662, 19.963, 20.419, 22.161, 22.181, 22.581, 23.389, 23.818, 24.094, 24.752, 26.897, 28.236, 29.333, 29.883, 30.722, 31.183, 32.565, 34.163, 34.2, 37.002]","[1935.0, 2887.0, 3577.0, 6639.0, 7320.0, 9627.0, 10165.0, 12342.0, 12683.0, 13176.0, 14988.0, 17273.0, 17828.0, 17942.0, 18333.0, 18662.0, 19963.0, 20419.0, 22161.0, 22181.0, 22581.0, 23389.0, 23818.0, 24094.0, 24752.0, 26897.0, 28236.0, 29333.0, 29883.0, 30722.0, 31183.0, 32564.999999999996, 34163.0, 34200.0, 37002.0]",0.5711149501283227,0.1104100946372239,-0.2303524277455493,,0.0,0.0,-0.2303524277455493
20974.279069767443,SELİM NEVZAT ŞAHİN ANADOLU LİSESİ (HATAY - DEFNE),43,"[1.242, 1.603, 2.053, 2.826, 7.32, 8.201, 8.58, 9.162, 9.287, 9.627, 10.612, 12.683, 14.61, 14.988, 15.038, 16.19, 17.273, 17.942, 18.333, 19.077, 22.085, 22.161, 22.575, 22.581, 23.389, 23.914, 25.722, 26.429, 27.311, 28.1, 29.333, 29.446, 30.038, 31.66, 32.228, 33.565, 34.116, 34.778, 35.666, 36.077, 37.839, 38.057, 38.177]","[1242.0, 1603.0, 2053.0, 2826.0, 7320.0, 8201.0, 8580.0, 9162.0, 9287.0, 9627.0, 10612.0, 12683.0, 14610.0, 14988.0, 15038.0, 16190.000000000002, 17273.0, 17942.0, 18333.0, 19077.0, 22085.0, 22161.0, 22575.0, 22581.0, 23389.0, 23914.0, 25722.0, 26429.0, 27311.0, 28100.0, 29333.0, 29446.0, 30038.0, 31660.0, 32228.0, 33565.0, 34116.0, 34778.0, 35666.0, 36077.0, 37839.0, 38057.0, 38177.0]",0.5964490248119221,0.1356466876971608,-0.2304011685573806,,0.0,0.0,-0.2304011685573806
17334.7,ÖZEL İNCİRLİOVA BAHÇEŞEHİR ANADOLU LİSESİ (AYDIN - İNCİRLİOVA),10,"[945.0, 2.392, 5.29, 10.795, 14.089, 18.714, 19.442, 30.796, 32.334, 38.55]","[945.0, 2392.0, 5290.0, 10795.0, 14089.0, 18714.0, 19442.0, 30796.0, 32334.000000000004, 38550.0]",0.4929497159838192,0.0315457413249211,-0.230701987329449,,0.0,0.0,-0.230701987329449
20806.634146341465,DARICA FEN LİSESİ (KOCAELİ - DARICA),41,"[1.311, 1.763, 1.935, 3.294, 5.145, 5.793, 7.32, 9.61, 11.733, 12.236, 12.342, 13.125, 13.176, 13.547, 14.136, 14.398, 14.67, 17.018, 17.383, 22.581, 23.323, 23.389, 23.451, 26.044, 27.034, 27.177, 27.595, 27.829, 27.956, 29.049, 29.333, 30.038, 31.102, 33.854, 34.627, 35.496, 35.666, 36.067, 36.548, 36.921, 38.057]","[1311.0, 1763.0, 1935.0, 3294.0, 5145.0, 5793.0, 7320.0, 9610.0, 11733.0, 12236.0, 12342.0, 13125.0, 13176.0, 13547.0, 14136.0, 14398.0, 14670.0, 17018.0, 17383.0, 22581.0, 23323.0, 23389.0, 23451.0, 26044.0, 27034.0, 27177.0, 27595.0, 27829.0, 27956.0, 29049.0, 29333.0, 30038.0, 31102.0, 33854.0, 34627.0, 35496.0, 35666.0, 36067.0, 36548.0, 36921.0, 38057.0]",0.5916816785417839,0.1293375394321766,-0.2311720695548036,,0.0,0.0,-0.2311720695548036
18937.83333333333,PROF. DR. NECMEDDİN ERBAKAN FEN LİSESİ (ERZURUM - YAKUTİYE),24,"[1.348, 1.935, 2.053, 2.963, 3.294, 5.145, 5.787, 7.571, 8.58, 11.277, 18.719, 19.498, 23.448, 23.583, 24.461, 26.897, 28.414, 29.182, 32.228, 34.037, 34.163, 34.531, 36.271, 39.123]","[1348.0, 1935.0, 2053.0, 2963.0, 3294.0, 5145.0, 5787.0, 7571.0, 8580.0, 11277.0, 18719.0, 19498.0, 23448.0, 23583.0, 24461.0, 26897.0, 28414.0, 29182.0, 32228.0, 34037.0, 34163.0, 34531.0, 36271.0, 39123.0]",0.5385382823478669,0.0757097791798107,-0.2314142515840281,,0.0,0.0,-0.2314142515840281
16737.25,ADAPAZARI ÖZEL ENKA ANADOLU LİSESİ (SAKARYA - ADAPAZARI),4,"[11.527, 16.552, 18.907, 19.963]","[11527.0, 16552.0, 18907.0, 19963.0]",0.4759599320351768,0.0126182965299684,-0.2316708177526041,,0.0,0.0,-0.2316708177526041
17322.88888888889,SABAHAT-CEMİL ULUPINAR FEN LİSESİ (ZONGULDAK - DEVREK),9,"[5.199, 9.716, 11.535, 14.136, 18.907, 21.103, 23.451, 23.517, 28.342]","[5199.0, 9716.0, 11535.0, 14136.0, 18907.0, 21103.0, 23451.0, 23517.0, 28342.0]",0.4926138414738666,0.028391167192429,-0.2321113371407188,,0.0,0.0,-0.2321113371407188
19387.375,SEVAL-AHMET ÇETİN FEN LİSESİ (TEKİRDAĞ - ÇERKEZKÖY),32,"[1.935, 3.659, 4.686, 7.721, 8.58, 9.162, 9.589, 10.165, 11.277, 12.342, 13.125, 15.007, 15.038, 15.66, 18.333, 18.6, 20.037, 20.962, 23.389, 23.783, 24.094, 24.589, 25.811, 27.165, 27.595, 27.956, 29.049, 30.722, 31.519, 33.854, 36.935, 38.057]","[1935.0, 3659.0, 4686.0, 7721.0, 8580.0, 9162.0, 9589.0, 10165.0, 11277.0, 12342.0, 13125.0, 15007.0, 15038.0, 15660.0, 18333.0, 18600.0, 20037.0, 20962.0, 23389.0, 23783.0, 24094.0, 24589.0, 25811.0, 27165.0, 27595.0, 27956.0, 29049.0, 30722.0, 31519.0, 33854.0, 36935.0, 38057.0]",0.5513219726861035,0.1009463722397476,-0.2251878002231779,213.0,2.0,0.014084507042253521,-0.23223005374430464
20674.5641025641,İPEKYOLU BORSA İSTANBUL FEN LİSESİ (VAN - İPEKYOLU),39,"[363.0, 1.858, 3.294, 5.145, 6.639, 7.32, 8.58, 10.165, 11.277, 12.683, 13.176, 13.973, 14.61, 15.038, 15.819, 17.273, 17.828, 19.077, 19.705, 20.419, 22.314, 23.448, 23.583, 24.13, 24.461, 24.589, 26.897, 27.352, 27.909, 28.414, 29.19, 32.79, 33.854, 35.496, 35.666, 36.548, 36.794, 39.123, 39.508]","[363.0, 1858.0, 3294.0, 5145.0, 6639.0, 7320.0, 8580.0, 10165.0, 11277.0, 12683.0, 13176.0, 13973.0, 14610.0, 15038.0, 15819.0, 17273.0, 17828.0, 19077.0, 19705.0, 20419.0, 22314.0, 23448.0, 23583.0, 24130.0, 24461.0, 24589.0, 26897.0, 27352.0, 27909.0, 28414.0, 29190.0, 32790.0, 33854.0, 35496.0, 35666.0, 36548.0, 36794.0, 39123.0, 39508.0]",0.5879259809773598,0.1230283911671924,-0.2324487949050837,,0.0,0.0,-0.2324487949050837
16670.6,ÖZEL KONYA ESENTEPE FEN LİSESİ (KONYA - SELÇUKLU),5,"[3.659, 5.199, 23.323, 25.361, 25.811]","[3659.0, 5199.0, 23323.0, 25361.0, 25811.0]",0.4740645950192306,0.0157728706624605,-0.229145862178385,498.0,1.0,0.007042253521126761,-0.23266698893894838
17063.0,ÖZEL KOCAELİ NESİBE AYDIN FEN LİSESİ (KOCAELİ - İZMİT),13,"[1.348, 7.32, 7.43, 9.025, 13.176, 13.177, 13.547, 20.419, 23.272, 26.044, 26.805, 29.049, 31.207]","[1348.0, 7320.0, 7430.0, 9025.0, 13176.0, 13177.0, 13547.0, 20419.0, 23272.0, 26044.0, 26805.0, 29049.0, 31207.0]",0.48522333838093,0.0410094637223974,-0.2221069373292662,146.0,3.0,0.02112676056338028,-0.23267031761095636
18564.95833333333,MAHMUT SAMİ RAMAZANOĞLU ANADOLU İMAM HATİP LİSESİ (KONYA - SELÇUKLU),24,"[2.053, 3.035, 3.294, 4.344, 5.199, 7.43, 8.58, 9.716, 10.165, 13.25, 13.973, 19.973, 20.156, 22.085, 22.161, 25.361, 25.654, 27.165, 29.719, 30.795, 32.565, 35.349, 35.968, 37.569]","[2053.0, 3035.0, 3294.0, 4344.0, 5199.0, 7430.0, 8580.0, 9716.0, 10165.0, 13250.0, 13973.0, 19973.0, 20156.0, 22085.0, 22161.0, 25361.0, 25654.0, 27165.0, 29719.0, 30795.0, 32564.999999999996, 35349.0, 35968.0, 37569.0]",0.5279347746236221,0.0757097791798107,-0.2261124977219057,283.0,2.0,0.014084507042253521,-0.23315475124303245
16602.75,CAHİT ELGİNKAN ANADOLU LİSESİ (KOCAELİ - İZMİT),4,"[7.32, 13.125, 13.176, 32.79]","[7320.0, 13125.0, 13176.0, 32790.0]",0.4721351334058481,0.0126182965299684,-0.2297584184379398,702.0,1.0,0.007042253521126761,-0.23327954519850316
16552.625,ÖZEL MURADİYE ERKEK FEN LİSESİ (ANKARA - ALTINDAĞ),8,"[1.603, 3.659, 8.201, 13.255, 18.769, 23.284, 25.811, 37.839]","[1603.0, 3659.0, 8201.0, 13255.0, 18769.0, 23284.0, 25811.0, 37839.0]",0.4707097205337656,0.0252365930599369,-0.2227365637369143,170.0,3.0,0.02112676056338028,-0.23329994401860443
17407.555555555555,ÖZEL BATMAN FİNAL FEN LİSESİ (BATMAN - MERKEZ),9,"[1.603, 5.145, 9.716, 13.176, 14.61, 16.052, 27.909, 33.097, 35.36]","[1603.0, 5145.0, 9716.0, 13176.0, 14610.0, 16052.0, 27909.0, 33097.0, 35360.0]",0.4950215214041008,0.028391167192429,-0.2333151771058358,,0.0,0.0,-0.2333151771058358
16971.8,ÖZEL KAYSERİ FİNAL FEN LİSESİ (KAYSERİ - TALAS),5,"[11.7, 14.136, 15.094, 18.118, 25.811]","[11700.0, 14136.0, 15094.0, 18118.0, 25811.0]",0.4826298689757644,0.0157728706624605,-0.2334284991566519,,0.0,0.0,-0.2334284991566519
21097.261904761905,TÜRKİYE BÜYÜK MİLLET MECLİSİ VAKFI BİNGÖL FEN LİSESİ (BİNGÖL - MERKEZ),42,"[363.0, 3.294, 5.145, 5.29, 7.571, 8.071, 8.262, 10.612, 11.277, 12.683, 13.176, 13.25, 13.324, 15.038, 16.552, 17.824, 18.719, 18.907, 19.077, 21.156, 21.168, 23.284, 23.448, 23.646, 24.461, 26.345, 26.382, 27.177, 27.311, 27.815, 27.909, 28.414, 28.704, 29.333, 30.722, 33.854, 34.531, 34.778, 35.079, 35.831, 36.794, 39.508]","[363.0, 3294.0, 5145.0, 5290.0, 7571.0, 8071.0, 8262.0, 10612.0, 11277.0, 12683.0, 13176.0, 13250.0, 13324.0, 15038.0, 16552.0, 17824.0, 18719.0, 18907.0, 19077.0, 21156.0, 21168.0, 23284.0, 23448.0, 23646.0, 24461.0, 26345.0, 26382.0, 27177.0, 27311.0, 27815.0, 27909.0, 28414.0, 28704.0, 29333.0, 30722.0, 33854.0, 34531.0, 34778.0, 35079.0, 35831.0, 36794.0, 39508.0]",0.5999463079250653,0.1324921135646687,-0.2337270971801982,,0.0,0.0,-0.2337270971801982
20448.75,SUAT TERİMER ANADOLU LİSESİ (İSTANBUL - BAYRAMPAŞA),36,"[3.658, 5.145, 5.725, 6.639, 7.43, 9.589, 9.627, 11.277, 12.236, 13.176, 13.547, 16.089, 16.371, 17.132, 18.6, 19.705, 20.037, 21.156, 21.534, 22.037, 23.272, 23.783, 23.884, 24.589, 26.18, 26.383, 26.897, 27.165, 27.427, 27.956, 29.049, 33.408, 33.854, 36.002, 36.316, 39.28]","[3658.0, 5145.0, 5725.0, 6639.0, 7430.0, 9589.0, 9627.0, 11277.0, 12236.0, 13176.0, 13547.0, 16088.999999999998, 16370.999999999998, 17132.0, 18600.0, 19705.0, 20037.0, 21156.0, 21534.0, 22037.0, 23272.0, 23783.0, 23884.0, 24589.0, 26180.0, 26383.0, 26897.0, 27165.0, 27427.0, 27956.0, 29049.0, 33408.0, 33854.0, 36002.0, 36316.0, 39280.0]",0.5815044681894769,0.113564668769716,-0.2339698997098803,,0.0,0.0,-0.2339698997098803
21064.60869565217,BAHÇELİEVLER ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),46,"[3.035, 3.294, 3.356, 5.725, 7.43, 8.071, 11.277, 11.733, 12.286, 12.342, 13.125, 13.176, 14.136, 14.398, 16.371, 16.552, 17.824, 17.89, 18.453, 18.6, 20.037, 20.06, 20.156, 20.245, 22.314, 22.581, 23.36, 23.884, 24.51, 25.282, 26.044, 26.805, 27.165, 27.829, 27.956, 28.376, 31.102, 31.45, 31.788, 32.248, 33.408, 33.878, 34.692, 37.312, 38.191, 39.225]","[3035.0, 3294.0, 3356.0, 5725.0, 7430.0, 8071.0, 11277.0, 11733.0, 12286.0, 12342.0, 13125.0, 13176.0, 14136.0, 14398.0, 16370.999999999998, 16552.0, 17824.0, 17890.0, 18453.0, 18600.0, 20037.0, 20060.0, 20156.0, 20245.0, 22314.0, 22581.0, 23360.0, 23884.0, 24510.0, 25282.0, 26044.0, 26805.0, 27165.0, 27829.0, 27956.0, 28376.0, 31102.0, 31450.0, 31788.0, 32247.999999999996, 33408.0, 33878.0, 34692.0, 37312.0, 38191.0, 39225.0]",0.5990177432451687,0.1451104100946372,-0.2269536665752657,271.0,2.0,0.014084507042253521,-0.23399592009639245
20463.166666666668,ÇUKUROVA ELEKTRİK ANADOLU LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),36,"[3.577, 4.686, 5.199, 7.31, 7.43, 8.262, 8.58, 9.627, 10.165, 10.612, 14.136, 14.398, 14.61, 14.988, 15.007, 16.846, 17.273, 18.907, 21.168, 22.085, 22.314, 25.044, 26.429, 26.474, 27.311, 27.516, 28.236, 28.704, 31.66, 33.097, 34.2, 34.281, 34.285, 36.077, 36.788, 39.392]","[3577.0, 4686.0, 5199.0, 7310.0, 7430.0, 8262.0, 8580.0, 9627.0, 10165.0, 10612.0, 14136.0, 14398.0, 14610.0, 14988.0, 15007.0, 16846.0, 17273.0, 18907.0, 21168.0, 22085.0, 22314.0, 25044.0, 26429.0, 26474.0, 27311.0, 27516.0, 28236.0, 28704.0, 31660.0, 33097.0, 34200.0, 34281.0, 34285.0, 36077.0, 36788.0, 39392.0]",0.5819144373114558,0.113564668769716,-0.2341748842708698,,0.0,0.0,-0.2341748842708698
